placeInfo/id;placeInfo/name;id;helpfulVotes;lang;locationId;ownerResponse/connectionToSubject;ownerResponse/id;ownerResponse/lang;ownerResponse/publishedDate;ownerResponse/responder;ownerResponse/text;Photocount;publishedDate;publishedPlatform;rating;text;title;travelDate;tripType;user/contributions/helpfulVotes;user/contributions/totalContributions;user/link;user/name;user/userId;user/userLocation/id;user/userLocation/name;user/userLocation/shortName
2513622;Kastoria Lake;219599163;0;ru;2513622;;;;;;;0;4/8/2014;OTHER;5;Озеро расположено между гор, а на его берегах городок Кастория, знаменитый пожалуй своими шубами, но незаслуженно обделенный вниманием просто классических туристов. Смело приезжайте на 2-3 дня, прекрасный горный воздух, озеро можно обойти пешком или объехать прям по самому берегу на машине (дорога односторонняя). По пути будете встречать церкви, пещеры и другие достопримечательности. На озере можно покататься на водных лыжах, на лодках и конечно порыбачить.;Сердце города;2014-08;FAMILY;83;163;tripadvisor.com/Profile/272sergeyi;Sergey I;3F0C14D0B706AC3648D8240993F82E04;;;
2513622;Kastoria Lake;218888183;0;ru;2513622;;;;;;;0;1/8/2014;OTHER;5;Очень красивое место, как летом, так и зимой!!! Несомненно стоит посетить, и посидеть в ресторанчике на берегу.;красота;2014-05;FRIENDS;160;304;tripadvisor.com/Profile/OlgaPolya;OlgaPolya;52E10BC7EBFCFCE163EDD7D2BC69A22D;298484;Moscow, Russia;Moscow
2513622;Kastoria Lake;216050634;0;el;2513622;;;;;;;0;18/7/2014;OTHER;5;Αξίζει να κάνετε τα 10 χλμ του μικρού γύρου της λίμνης, μοναδική διαδρομή, υπέροχα σημεία να σταματήσετε και να απολαύσετε τη θέα.;Πανέμορφη;2014-07;COUPLES;0;4;tripadvisor.com/Profile/226reag;Rea G;E0B8EDAC3EB997A77055CF9B194EF3B2;189400;Athens, Greece;Athens
2513622;Kastoria Lake;215027382;0;en;2513622;;;;;;;0;12/7/2014;OTHER;5;it is really as nice as the other reviewers have already described it. It’s a very calm experience and it is beautiful. Also, we had lots of fun watching the birds, we saw a pelican for the first time :). Even the locals enjoy sitting and drinking at the terrace. We ate at one of the places along the lakeside but the food wasn’t that nice, Greece has a lot better food to offer than what we had there. Overall, if you have time to come down to Kastoria, then you really should at least for one day.  The only reason we came down there was because we were invited to a wedding, but we were glad we did have the chance to see the lake. We were lucky as the weather was fabulous too. Just take a stroll down the lake side, sit down for a drink and breathe in the fresh air. Have fun!;Kastoria lake 18th May 2014;2014-05;COUPLES;11;41;tripadvisor.com/Profile/vulmultravelz;vulmultravelz;4174118B60D0C2FAA34C9A9D5DD7C399;187337;Frankfurt, Germany;Frankfurt
2513622;Kastoria Lake;213911120;0;ru;2513622;;;;;;;0;6/7/2014;OTHER;5;Очень красивое и тихое место в окружении гор и потрясающей природы. У озера рас положилось много маленьких таверн с потрясающей домашней греческой кухней. Отличное место для того, чтобы отдохнуть от городской суеты.;Очень красивое место;2014-06;FRIENDS;26;74;tripadvisor.com/Profile/Elena795;Elena795;5A4EC6477A154FA6301728175A316DE6;298535;Rostov-on-Don, Russia;Rostov-on-Don
2513622;Kastoria Lake;213252653;1;ru;2513622;;;;;;;0;2/7/2014;OTHER;5;"Небольшое, но живописное озеро в королевстве греческих шуб! Приятно прогуляться по небольной набережной вдоль озера или посидеть в таверне на берегу любуясь на милый ""картинный"" пейзаж. Маленькие старые лодочки, потертые от времени только добавляют колорита!";Красота в простоте!;2014-06;COUPLES;313;433;tripadvisor.com/Profile/S1902VZ_;NATALIA B;1B7C39FD1FEF3B8B170589516050332E;298484;Moscow, Russia;Moscow
2513622;Kastoria Lake;213239574;0;en;2513622;;;;;;;0;2/7/2014;OTHER;5;great landscape, in one of the most beautiful towns in Greece. has many cafe bars and quaint places to eat next to the lake.;Beautiful lake;2014-05;BUSINESS;30;54;tripadvisor.com/Profile/kstratikis;Konstantinos;7D7269276BFC5AE706A25BDEA7772DB1;189398;Greece;Greece
2513622;Kastoria Lake;213169000;3;en;2513622;;;;;;;4;1/7/2014;OTHER;3;Lake and the city can’t be divided. They are so well connected and indeed are just one. So a review for Kastoria lake it’s indeed a review for the city too as the opposite it will be the same as well. Views of the lake from above of hill around the city is so magnificent and give great peace specially at the heavy days when you need a brake and some broader space in front of your eyes. Getting closer is so hard and disappointed. Water is not clean and my fear is that this beautiful area is going to die slowly. I do not know how can be so green and party dirty. Someone should pay clearly emergent attention. Just be satisfied that the lake is there and pelicans are flying smoothly and friendly in from of your eyes, that not enough. Lake is crying for care and help!!;Pelican! Lake is crying...;2014-04;FAMILY;143;514;tripadvisor.com/Profile/Tuqe;Tuqe;19D205C4093B3422C861B95FF7AC9ABD;294446;Tirana, Albania;Tirana
2513622;Kastoria Lake;213121262;0;ru;2513622;;;;;;;0;1/7/2014;OTHER;4;Озеро Орестиада средних размеров в г. Кастория. Есть несколько мест в городе откуда виды на озеро и горы просто потрясающие. В озере много водоплавающих птиц, есть места на берегу, где расположены кафе. Когда-то озеро было намного больших размеров и основная часть жителей занималась рыболовством. Сейчас озеро стало меньше и вода в нем застаивается, поэтому рядом с озером неприятный запах и ряска. Мне виды на озеро очень понравились, все, кто поедет в Касторью за шубами, обязательно осмотрите озеро.;Милое озеро;2014-06;COUPLES;246;163;tripadvisor.com/Profile/734olgag;Olga G;12180850E138C025A682A8899D1F5AC2;2379965;Kamensk-Shakhtinsky, Russia;Kamensk-Shakhtinsky
2513622;Kastoria Lake;212969491;0;ru;2513622;;;;;;;0;30/6/2014;OTHER;3;Живописное озеро для фотографий. Но вблизи лужа-лужей: с тиной и пахнет. В нем и не купаются. После прочтения многочисленных дифирамбов этому месту, немного разочарованы;Издалека красивое, вблизи грязное;2014-06;COUPLES;60;68;tripadvisor.com/Profile/biba_0808;biba_0808;697F8E76E4D3A945B7627D1F8328D026;298530;Omsk, Russia;Omsk
2513622;Kastoria Lake;212802863;1;en;2513622;;;;;;;0;30/6/2014;OTHER;5;"Don't miss it!!!!
The lake is so romantic. Is a big enough lake with a quite big eco-system and many  little restaurants and bar along the lake side. The whole town is very beautiful and the lake makes it even more. Dont miss it. Its great for families and for lovers. Is very romantic and unique.";A great landscape, in one of the most beautiful towns in Greece;2014-06;COUPLES;64;64;tripadvisor.com/Profile/AndyKar70;AndyKar70;498BB25D5CCDB7D0330C881A46867BCA;189400;Athens, Greece;Athens
2513622;Kastoria Lake;209741967;0;ru;2513622;;;;;;;0;10/6/2014;OTHER;5;Очень живописное озеро в центре города. Жаль, не удалось в нем искупаться, поскольку в начале мая там еще довольно прохладно. Дл города, в котором туризм представлен в основном шубниками это отличная дополнительная опция.;Живописно;2014-05;COUPLES;35;73;tripadvisor.com/Profile/285petrk;Peter C;9060E32ED0DF8906DB59815766FC0C08;298516;Perm, Russia;Perm
2513622;Kastoria Lake;209259280;0;el;2513622;;;;;;;0;7/6/2014;OTHER;4;ωραία η διαδρομή γύρω από την λίμνη τόσο με αυτοκίνητο όσο και με τα πόδια εντός της πόλης. βλέπει κανείς τα παλαία αρχοντικά, και το πράσινο που περικλείει την πόλη. μελανό σημείο ότι στην άκρη της λίμνης υπήρχε πολύ βρωμιά;ωραία περιοχή;2014-06;FAMILY;19;113;tripadvisor.com/Profile/yanper;yanper;964F020EBBD0E8102ACB1F2DBDD60AC0;2506882;Tychero, Greece;Tychero
2513622;Kastoria Lake;207272311;0;el;2513622;;;;;;;0;27/5/2014;OTHER;5;η λιμνη σε ταξιδευει σε χρονια αλλα....ωραιος παραλίμνιος, ομρφα και γραφικα ουζερι γυρω από την λιμνη;επαγγελματικο ταξιδι με ρομαντικη διαθεση;2014-04;FAMILY;12;14;tripadvisor.com/Profile/natasas731;natasa s;4A59E2045368256B3AA6C42CE22D1E27;;;
2513622;Kastoria Lake;206709568;0;ru;2513622;;;;;;;0;23/5/2014;OTHER;5;Озеро, достаточно красивое и чистое. Много разных птиц. Для прогулок, очень живописное место. Возможность рыбалки.;Озеро;2014-05;COUPLES;13;39;tripadvisor.com/Profile/NataliaNok;NataliaNok;64B85EF901B3EEFB5B3579A9A946E8C9;274958;Tallinn, Estonia;Tallinn
2513622;Kastoria Lake;205645759;1;en;2513622;;;;;;;0;15/5/2014;OTHER;4;"I'd like to suggest Kastoria as a lovely destination for visitors to Greece. It is cool next to the lake , has many cafe bars and quaint places to eat next to the lake.
For the energetic ones you can have a very nice walk around the lake itself.
A great sopt of a couple of days to relax and enjoy";Ideal for hot summer days;2014-05;FAMILY;24;66;tripadvisor.com/Profile/janeaki;janeaki;90049F583913EA0ECAF8E1096A1A0FF0;189473;Thessaloniki, Greece;Thessaloniki
2513622;Kastoria Lake;205276373;0;el;2513622;;;;;;;0;12/5/2014;OTHER;4;Ομορφο τοπιο και πολυ ωραια μαγαζια γυω απο τη λιμνη.Πολυ καλο μερος για να επισκεφθουν οικογενειες αλλα και οχι μονο.;Ομορφη.;2014-05;FAMILY;3;11;tripadvisor.com/Profile/AntonisVelentzas;AntonisVelentzas;856AF874941588C7DA0D29B586280E0D;667132;Nea Moudania, Greece;Nea Moudania
2513622;Kastoria Lake;203926459;0;el;2513622;;;;;;;0;3/5/2014;MOBILE;5;Επισκεφτηκα τη λιμνη το ιανουαριο 2014.  Απιστευτη ομορφια και γαληνη. Τελεια τοσο για ηφεμια, περπατημα και φωτογραφιες. Υπηρχαν και καποιοι που ψαρευαν αρα υποθετω κανει και για φιλους του αθληματος. Θα την επισκεφτω σιγουρα και στο μελλον..;ΑΠΙΣΤΕΥΤΗ ΟΜΟΡΦΙΑ;;;127;352;tripadvisor.com/Profile/panayiotisd2014;Panayiotis D;5C592E9BE37F69E06B3359222CCB41AF;3360189;Aradippou, Cyprus;Aradippou
